,Seller,Product,Price,Quality,Likes,Comments,Category,Log Price,Log Likes
2222,jgadgetsgalaxy,asus k451l,450.0,0,6,MODEL: Asus K451L PROCESSOR: Intel® Core™ i7-4510U CPU @ 2.00GHz RAM: 4gb STORAGE: 750gb hdd DISPLAY: 14 GRAPHICS: Nvidia GeForce 840M CONDITION: Good WARRANTY: 30 days Hardware Warranty by gadgets galaxy   Delivery only  Delivery options 2-3 days Ninja Van $10 Express Grab delivery $25  #Buy #Sell ,others,6.111467339502679,1.9459101490553132
2223,sgmegamart,fitbit versa 2 health and fitness smartwatch,296.0,1,5,"*** Fitbit Versa 2 Health and Fitness Smartwatch ***  Use amazon Alexa built in to get quick news and information, check the weather, set timers and alarms, control your smart home devices and more all through the sound of your voice (third party app may be required; amazon Alexa not available in al",others,5.6937321388027,1.791759469228055
2224,ggadgets,"a1107 bn le 7m rgb led strips lights kit, 150 smd 5050 led tape, colour changing mood lighting, dimmable, power supply and remote controller not included",10.0,1,32,"Retail Price: $ 🔥 Buy from us at 30% off retail price🔥  📌Due to new law implemented by the gov, all self collections are to be ceased. All items are only to be sent via courier services.  📌Courier will be $6. Will delivered within 3 to 5 days  ✅ Please kindly read through the description of product ",lights,2.3978952727983707,3.4965075614664802
2225,sgmegamart,"fitbit versa smart watch, peach/rose gold aluminium, one size s & l bands included",285.0,1,5,"*** Fitbit Versa Smart Watch, Peach/Rose Gold Aluminium, One Size (S & L Bands Included) ***  Includes all Versa Lite Edition features plus: store and play 300 plus songs, utilize on screen workouts that play on your wrist and coach you through every move and track swim laps and floors climbed  Trac",others,5.655991810819852,1.791759469228055
2226,zulkarnain16495,akg headphones,50.0,0,7,Very lightly used as I got them as spare headphones. Comes with spare wires of different length and Jack adapters. Very portable and easy to pack!,audio_visual,3.9318256327243257,2.0794415416798357
2227,sgmegamart,"fitbit blaze smart fitness watch, black, silver, small 5.5 - 6.7 inch us version",430.0,1,3,"*** Fitbit Blaze Smart Fitness Watch, Black, Silver, Small (5.5 - 6.7 inch) (US Version) ***  See simplified heart rate zones for quickly checking exercise intensity during workouts with PurePulse (continuous, wrist based heart rate monitoring (no uncomfortable chest strap required)  Use multi sport",others,6.066108090103747,1.3862943611198906
2228,jay_k,hp stream 11,200.0,0,75,"Item is pretty new,  underused.   Bought it originally for work,  didn't use it much.   Comes with box,  leather pouch.",others,5.303304908059076,4.330733340286331
2229,fatbudgetboy,"6825 updated version patuoxun external dvd cd drive with usb 3.0 and type-c interface, portable cd-rw/dvd-rw burner and reader, compatible with windows, laptop, mac, macbook air/pro, apple, imac, pc",20.0,1,1,"#6825  【USB3.0 Technology】This external CD/DVD Drive is equipped with USB3.0 super speed interface, which is 10x faster transmission speed than USB2.0 (up to a maximum of 5Gbps), more efficient and stable. And the External Drive is backwards compatible with USB2.0 and USB1.0. 【Wide Compatibility】 CD",computers/parts,3.044522437723423,0.6931471805599453
2230,sgmegamart,"samsung galaxy watch smartwatch 42mm, gps, bluetooth – rose gold us version",481.0,1,6,"*** Samsung Galaxy Watch smartwatch (42mm, GPS, Bluetooth) – Rose Gold (US Version) ***  Live a stronger, smarter life with Galaxy Watch at your wrist Rest well and stay active with built in health tracking and a Bluetooth connection that keeps everything at your wrist Plus, go for days without char",time,6.1779441140506,1.9459101490553132
2231,sgmegamart,"samsung galaxy watch smartwatch 46mm, gps, bluetooth – silver/black",515.0,1,10,"*** Samsung Galaxy Watch smartwatch (46mm, GPS, Bluetooth) – Silver/Black ***  Live a stronger, smarter life with Galaxy Watch at your wrist. Rest well and stay active with built-in health tracking and a Bluetooth connection that keeps everything at your wrist. Plus, go for days without charging.  G",time,6.246106765481563,2.3978952727983707
2232,sgmegamart,samsung galaxy watch active2 silicon strap + aluminum bezel,430.0,1,3,"*** Samsung Galaxy Watch Active2 (Silicon Strap + Aluminum Bezel) ***  Heart and Health Monitoring - 1.2” (30 mm),Circular Super AMOLED (360 x 360) - Full Color Always On Display - Corning Gorilla Glass DX+ - Processor: 1.15 GHz Dual-Core - Maximum Depth of Water Resistance: 164 feet  Lightweight De",time,6.066108090103747,1.3862943611198906
2233,loweng,brand new google home mini 30 off,33.0,1,1," 👍🏻 Brand New In Sealed Box  Google Home Mini - with Google Assistant  👉🏻 Retail Price selling at $46, 30% off clearance now at $33 only! 👏🏻👍🏻  Key Features:  A powerful little helper. Get hands-free help in any room with Google Home Mini. It’s powered by the Google Assistant. You can ask it questio",others,3.5263605246161616,0.6931471805599453
2234,lelelin,type c to vga &hdmi,13.9,1,3,Pr order type all types adapters ,others,2.7013612129514133,1.3862943611198906
2235,revrev15,"arteck bluetooth wireless keyboard with folio protection case for apple ipad 5/6 9.7"" brand new & in stock",53.0,1,2,"*Brand New & In Stock*  Arteck Bluetooth Wireless Keyboard with Folio Protection Case for Apple iPad 5/6 9.7""  Features : - Built-In Bluetooth 3.0 Wireless Keyboard - ABS Case with Scissor Structure Design Chiclet Keys - Support iOS System - Energy saving keyboard sleep patterns - Quiet Keystrokes d",covers/cases,3.9889840465642745,1.0986122886681098
2236,kwong8988,water heater,99.0,1,4,Aerogaz Instant water heater -$109.80 Cornell Instant water heater -$149.80 Compact 707 instant water heater -$249.80 Mistral MSH505ES instant water heater-$149.80 Mistral MSH202 instant water heater -$99 offer pice (usual price $109.80) (Above item with 1 year warranty from date of purchase )  Mini,others,4.605170185988092,1.6094379124341003
2237,buyinconfidence,mini wireless video projector led portable movie projector wifi home theater video projector 1080p hd supported,119.0,1,185,"【New Updated Wifi Wireless Projector】
 The Mini Projector C6 is updated and add some buttons on the cover , so you can easy to use it even if there is not a remote control . The best Advantage is that C6 wireless projector can connect iphone and android phone through wifi airplay ,do not need any ca",audio_visual,4.787491742782046,5.225746673713202
2238,nvx_si,asus rog strix b360-i gaming intel® b360 chipset,269.0,1,4,"Credit Cards accepted! 3% Surcharge applicable.  Enquire for onsite support or services at a nominal fee.  3 years local carry-in warranty (first 14 days 1 to 1 onsite exchange) from date of purchase, with proof of purchase against caveat emptor.  Self collect on weekends at Boon Keng Station via ap",computers/parts,5.598421958998375,1.6094379124341003
2239,just_sharing_sally,250gb sandisk ultra 3d sata ssd,75.0,1,5,"Here to share the link to the item :D Link to more information and the SSD: https://amzn.to/2Z6neKS  *oo boi the 500gb model is $99*  okay so bois this is pretty close, it's between this or the crucial mx500 or the WD blue but IMO just a lil bias but I prob will go with the crucial mx500. Also a sma",computers/parts,4.330733340286331,1.791759469228055
2240,1973asg,beyerdynamic dt 770 pro headphone for sale,238.0,1,17,"- Reference headphones for control and monitoring purpose (closed) - Circumaural headphones for professional sound in the studio and on mobile devices - Innovative bass reflex system. - High wearing comfort thanks to soft, circumaural and replaceable ear pads - Comfortable fit due to rugged, adjusta",audio_visual,5.476463551931511,2.8903717578961645
2241,mikesparrow,jds labs c421,130.0,0,5,In good condition   https://www.head-fi.org/showcase/jds-labs-c421-headphone-amplifier.13765/,others,4.875197323201151,1.791759469228055
2242,shutupstupiak,hp sprocket photo printer,59.0,0,84,"Used a few times, almost brand new! Have like 3 films left! Lost the box though   *take note the quality of pictures isn’t the best* please research on the device before purchasing!  not for fussy buyers  PM FOR MORE PHOTOS  ",printers,4.0943445622221,4.442651256490317
2243,rainthatblows,bn huion usb writing art drawing graphic board tablet with digital pen microsoft office adobe photoshop chinese handwriting electronic signature work from home,39.9,1,12,Huion H420 USB Writing Art Drawing Graphics Board Tablet 4 x 2.3 inch with Digital Pen  Features:  Compatible with all major graphics application: Corel Painter CorelDraw Adobe Photoshop Adobe Illustrator Adobe Fireworks Macromedia Flash Comic Studio SAI Infinite Stratos 3D MAX Autodesk MAYA Pixolog,tablets/phones,3.711130063048756,2.5649493574615367
2244,cherrybombbbbb,bmb speaker set,400.0,0,1,Still works just fine. Letting go set of 3 speakers. A lil tear on the right set speaker but audio still handsome don't worry. What you see is what you get.   Chat me your best price for this set! Self collection only after CB period.,audio_visual,5.993961427306569,0.6931471805599453
2245,shimmeringcloud,hp sprocket,100.0,0,1,Used once. comes with a few free sheets.,others,4.61512051684126,0.6931471805599453
2246,luckycharm57,jbl live 300tws new release,0.0,1,1,- PM for Price - 1yr Local Warranty,audio_visual,0.0,0.6931471805599453
2247,mylittlepeony,huion h420 tablet usb compatible with sensitivity toggle stylus pen,33.0,1,18,"Brand new windows and MAC compatible writing tablet with USB  Great for working from home No CD rom. Download app by following manual  Great for online tutoring, digital conferences etc that need writing pads ",tablets/phones,3.5263605246161616,2.9444389791664403
2248,ulilllll,the new soundboks,1500.0,1,10,"Introducing the world’s loudest Bluetooth speaker and the worlds first replaceable battery speaker.   That says it all, I don’t even know what else to say about this beast.  Unbox Therapy Review  https://youtu.be/j9WFgrGU5ro  ———————————————————— Specifications ————————————————————  SOUND  AMPLIFIER",others,7.313886831633462,2.3978952727983707
2249,lightronixes,bn huion art drawing writing pad school work conference meeting microsoft office adobe photoshop ink annotation work from home with digital pen,39.9,1,12,Huion H420 USB Writing Art Drawing Graphics Board Tablet 4 x 2.3 inch with Digital Pen  Features:  Compatible with all major graphics application: Corel Painter CorelDraw Adobe Photoshop Adobe Illustrator Adobe Fireworks Macromedia Flash Comic Studio SAI Infinite Stratos 3D MAX Autodesk MAYA Pixolog,printers,3.711130063048756,2.5649493574615367
2250,amazing.gadgets,ak130 k380f wireless microphone karaoke microphone wireless mic with bluetooth receiver rechargeable professional - uhf dynamic fm cordless microphone for singing karaoke speech elegant gray,36.0,1,2,"Kithouse UHF Wireless Microphone with Bluetooth Receiver - No need to set, just plug and use!
 
 How To Turn On/Off Microphone
 Turn on: Short press the Power Button
 Turn off: Long press the Power Button
 
 How to use Kithouse K380F Wireless Microphone with 1/4""(6.35mm) jack Speaker, PA Speaker Sys",audio_visual,3.6109179126442243,1.0986122886681098
2251,aloychia,samsung gear vr,15.0,0,4,"Hardly used kept one side for very long, used once to just make sure it was working ",audio_visual,2.772588722239781,1.6094379124341003
2252,1generictech,original apple earpods 3.5mm earpiece / earphone with microphone for iphone,19.0,1,18,"💯Authentic Apple Product
 👍Ready Stock
 ✨Brand New
 ✔️1 Week Warranty
 
 📦BUNDLE DEALS
 Buy ≥2 for 10% DISCOUNT
 Buy ≥5 for 20% DISCOUNT
 
 ➕ADD-ONS
 Rubber Eartip Hooks +$1.50
 Drawstring Pouch +$1.50
 USB-C to 3.5mm Adapter +$1.50
 
 ❗Buy 2 ADD-ONS for 10% DISCOUNT❗
 
 🚚SHIPPING
 Normal Mail +$1.4",tablets/phones,2.995732273553991,2.9444389791664403
2253,mansun2000,hp sprocket 2 in 1,70.0,0,3,Used only once to print some photo. Comes with 10 sticky Films complimentary. As we got another upgraded one.   Note.  Auto lens cannot closed but did not affect the printing at all.   Please arrange your collection or add $8 for delivery. thanks. ,others,4.2626798770413155,1.3862943611198906
2254,arjun3552,samsung gear vr,11.0,1,10,Unused Samsung gear VR   ,audio_visual,2.4849066497880004,2.3978952727983707
2255,fast_good_and_cheap,8 gb digital voice recorder with mp3 function. free blukar earphones. worth 19,24.0,1,4,8 GB Digital Voice Recorder With MP3 Function.   *Free Blukar Earphones. (Worth $19)*  See product specifications in photos.,others,3.2188758248682006,1.6094379124341003
2256,covid.sale.clearance,"pravette 96wt-2 outdoor projector support full hd video/1080p movie, home audio/lcd, led tv/digital video recorder, phone/pc/camera 240'' screen 50, 000-hour life model 2",138.0,1,8,"PRAVETTE 96WT-2 Outdoor Projector Support Full HD Video/1080P Movie, Home Audio/LCD, LED TV/Digital Video Recorder, Phone/PC/Camera 240'' Screen 50, 000-Hour Life (Model 2) Projector PRAVETTE Outdoor Projector Support Full HD  CLEARANCE STOCK SELLING AT WHOLESALE PRICE, GRAB IT BEFORE IS GONE.  E BA",audio_visual,4.9344739331306915,2.1972245773362196
2257,yontararak,authentic a bathing ape bape black laptop sleeve multi purpose case bag,15.0,1,2,Bought it on impulse  13-inch  Free normal mail,covers/cases,2.772588722239781,1.0986122886681098
2258,omgsosexy,"benfei displayport to displayport 6 feet cable, benfei dp to dp male to male cable gold-plated cord, supports 4k60hz, 2k144hz compatible for lenovo, dell, hp, asus and more",10.0,1,2,Features & details Bidirectional DisplayPort to DisplayPort Cable 6 Feet Black. Connect a DisplayPort compatible PC to a monitor or projector with DisplayPort. Or Connect a DisplayPort compatabile PC and laptop to a monitor with Displayport. Transmits HD audio and video from your computer to a monit,cables/adapters/switches,2.3978952727983707,1.0986122886681098
2259,cedricshop,xraydisk ssd 2.5'' sata3 hdd ssd 120gb ssd 240gb 480gb ssd 512gb internal solid state hard drive hard disk for laptop desktop,28.0,1,14,"XrayDisk SSD 2.5'' SATA3 Hdd SSD 120gb ssd 240gb 480gb SSD 512GB Internal Solid State Hard Drive Hard Disk For Laptop Desktop
 128GB				$48
 256GB				$68
 512GB				$98
 60GB				$28
 120GB				$48
 240GB				$66
 480GB				$96
 90GB				$38
 
 Brand new, sealed. item will be shipped directly from oversea",computers/parts,3.367295829986474,2.70805020110221
