Seller,Product,Price,Quality,Likes,Comments
toastyliving,"Toasty FHD 24"" 75HZ Monitor",159.0,1,122,"Only black available   TOASTY supports Singaporeans to stay home, stay safe! We will get through this as a nation! From now till April 30th, we are committed in selling our pre-launch monitors at the lowest price ever! This is our commitment to our fellow Singaporeans!  learn more - https://www.toas"
buysellbuybuy,Asus Laptop,400.0,0,40,"Used less than 9months .  Reason for selling: Planning to get something else instead.  Comes with Laptop Bag, Laptop and Charger.  Condition 10/10. "
zendigital.sg,4 Pins to 8 Pins motherboard connector,7.0,1,6,4 Pins to 8 Pins motherboard connector. For extending standard 4 pins to 8 pins.  Free mailing!  Refer to the picture above.
gadgetworldsg,Xiaomi MI Soundbar Black and White Bluetooth Speaker TV Soundbar Home Theater Cinema Surround Sound Quality System Sony Samsung Hitachi Phillips Panasonic Toshiba Apple TV Movie Projector,120.0,1,16,LOCAL SG SELLER  PRE ORDER NOW  SELLING FAST - LIMITED STOCK   PRE ORDER PRICE: $115  NORMAL PRICE: $150   =========================================  Mi Soundbar – Thrilling Cinematic Sound  Get the most out of your cinema audio!  The Mi Soundbar takes the sound from your TV or mobile device and tra
karunggunee,I box rest .Portable Smart Side Table Bluetooth Speaker With Wireless & USB Charging Dock (Oak),128.0,1,6,"🍻FREE DELIVERY ABOVE $50🍻 Check out my profile:  carousell.com/karunggunee  Features & details  ✔️ WIRELESS CHARGING BLUETOOTH SPEAKER: Meet the latest innovation from UK audio specialists i-box, the Smart Table Bluetooth Speaker. Combining everything you could need from a Bluetooth Speaker and Char"
shiningpc,AMD Ryzen 5 2600 Processor,170.0,0,58,Used about two years   👌Doesn’t come with cooling fan  😊Chip only   😊Personal one week warranty   😊Delivery will arrange  Ninjavan door to door delivery 1-3 working days $5 extra   Lalamove Door to door delivery within one hour $20 extra  
fatbudgetboy,6931) Decdeal Led Candles Rechargeable Flameless Candle Battery Flickering Candles with Frosted Cups Charging Base Yellow Light AC100-240V (12pcs),34.0,1,1,"#6931 slightly dented box  🕯Realistic led tea light candles with flickering yellow light, look warm and beautiful. 🕯You can cover the battery tea lights candles by the frosted cups included to create a hazy atmosphere.Perfect decorations for Christmas, wedding, parties or every night. 🕯Rechargeable:"
coolermast3r,"500gb hdd 3.5"" Seagate / western digital harddisk",20.0,0,18,Used but working condition harddisk drives.  500gb sata  7pcs Seagate and 2pcs western digital available.   Take all at $105 ($15 each)   Deal in West area.
kaandybean,Apple IMAC late 2012 - 21.5 inch  I Mac,575.0,0,26,Selling I Mac - full spec in photos :  - Fully updated with latest MAC OS operating system  Mac OS Catalina   - 21.5 inch screen  - processor- 2.7 ghz - Quad Core Intel Core i5 - Memory 8gb  - 1600 MHZ DDR3  Hasn’t been used for past 3 years. Was a spare Mac in the office.  - Pick up only  - No mous
soundalive,"High-end Audiophile Interconnect  Copper Cable 1.5m with WBT RCA connector, Van Den Hul",108.0,1,38,"NOTE: all customise length & connector required pre-order & 50% upfront payment. (Except for ex-stocks)  ""Van Den Hul d-102 Mk III is a seemingly unbeatable analogue design that’s suitable for anything from a phono stage to a SACD player and all points in between. We found it hard to criticise this "
anderss,SanDisk Ultra MicroSDXC 200GB SDCARD,60.0,1,4,SanDisk Ultra microSDXC UHS-1 Card with Adapter MicroSD Card 200GB  Authentic Set Speed up to 100MB/s  Newegg set.  #sandisk #samsung #adata #lexar #transcend #sony #pny #kingston #256GB #128GB #64GB #32GB #16GB #8GB #microSD #SD #sdcard #sdxc #sdhc #evo #evoplus
onlinehome,Vintage style non-ticking silent antique wall clock gift,22.8,1,7,Material: wooden MDF + plastic domestic movement Color: picture color Size: 30*30cm Weight: 500g   Product list: 1* vintage wood wall clock   Description: The shipment does not have a battery and requires a 5th battery.   Features: 1. Decorate your home with this wall clock. Perfect for living room 
brian95haha,RGB Cooler Master Devastator 3 plus gaming keyboard + mouse,40.0,0,5,Mem-Chanical Gaming Keyboard and Mouse combo with 7 brilliant colours RGB + RGB Mouse  Cherry Keycap   Condition 9.9/10 Use it for less then a week. Wire and USB port is still clear with no rust.  Packaging and mouse are included
jerseysshop,Authentic Macbook Pro 60w Magsafe Charger,45.0,1,4,Authentic. Brand New Without Box. Details stated on the images.
e-shoponline674,"2.5, 3.5 harddisk",15.0,0,6,Price of hard disk   2.5 fujitsu 120gb - $15 2.5 western digital 120gb - $15 2.5 Seagate 160gb - $18 2.5 Seagate 320gb - $25 2.5 Hitachi 500gb - $30 2.5 Seagate 500gb - $30   3.5 Deskstar 80gb - $3 3.5 Hitachi 160gb - $15 3.5 Hitachi 500gb - $30 3.5 Seagate 160gb - $15 3.5 Seagate. 2TB - $100
kjloo,Razer Kraken Pro V2,40.0,0,2,selling fast NEW EAR CUSHIONS pls take note of the condition in 2nd and 3rd pic 100% working condition
teh12345,Apple TV 4th gen 32GB with warranty,188.0,1,2,Apple certified refurbished. 1 year apple warranty till May 2021  Shrink wrapped from apple
lightscent,[▫️22] HK1 Box with I8 Wireless keyboard Amlogic S905X3 Smart Android 9.0 TV BOX 4GB RAM 32GB ROM 2.4G 5G wifi Bluetooth 4K UHD,99.0,1,8,"HK1 SMART ANDROID TV BOX  🔥 PROMO 🔥 - LIMITED TIME DEAL!! GET FREE i8 WIRELESS KEYBOARD WHEN PURCHASE(Refer to last pic)  Stock : 4
 
 Features 
 
 [ S905X3 ]     The latest most powerful chip
 [ Android 9.0 ]  Easy access to all kinds of apps and video resources, more stable than android 6.0/7.1/8."
chongjoonhau,Laptop HDD 1TB,45.0,0,11,Wts laptop hdd 1tb in mint condition
akisuri,Corsair K70 LUX RGB - Brown switch,90.0,0,5,Corsair K70 LUX RGB mechanical keyboard Cherry MX Brown switches  Physical Condition: 8/10 - Left and right feet rubber broken off (pic 3 & 4) - Scuffs near top left and right of back of keyboard (pic 5 & 6) - Right Ctrl keycap stem broken (pic 7) - Scratches on bottom left of keyboard (pic 8)  All 
joseph4797,Amplifier,200.0,0,2,sony integrated stereo amplifier model:TA-F45 Full working condition only left side speaker have humming Phono Tuner Aux or working condition mm/mc can use
luxebuys,Brother Sewing Machine BM-2600,180.0,0,7,Bought this sewing machine and used it just few time.
rabsgstore,AP-02 Guitar Pedal Power Supply Guitar Accessories 8 DC Outputs for 9V / 12V / 18V Effect Pedal Power Station Cards Box SG Plug,28.0,1,17,"F513  This universal power pedal supplu probides 8 negative center barrel taken with a total power of 2000mA. Sockets of A and B are switchable to 9, 12 or 18 volts to power effects that require higher DC cuttents or 9 volt pedals which can be operated on 12 or 18 volts for the most dynamic and head"
kreative.electronics888,AB210 Micro Guitar 5W Amplifier,30.0,1,2,"Features:  5W power amplifier.  Excellent performance & elegant design.  Adopts high-sensitivity dedicated guitar speaker.  Sound is clear and clean, with excellent sound effects.  Equiped with the volume & the tone controlling functions.  With an input port and a headphone port.  Compact, reliable "
mansacomputers,Asus GTX 1660 6 GB Phoenix,250.0,1,96,Brand new in box. Comes with 3 years warranty.
loh.dorothy,Qnap TS-869 Pro,750.0,0,14,- 8 bay tower TurboNAS - CPU 2.13G dual core - memory 1G RAM  - HDD not included  - available 5x 2TB SATA HDD @$80 each
tadonalizambrose,Sewing Machine for sale.$80.good condition.hp 81208559,80.0,0,3,sewing machine for sale.$80.good condition.hp 81208559
acc3ssori3s,JBL Flip 5 Portable Waterproof Speaker *Local Sealed Set with Warranty*,115.0,1,15,BNIB Sealed with one year SG warranty by JBL receipt will be provided  Price is firm  Color : Blue / Black !  Sounds better than ever Bring the party anywhere Make a splash with IPX7 waterproof design Crank up the fun with PartyBoost A rainbow of colours Tough as it sounds
amorezel,"Record Player, Portable Mini Suitcase Turntable for 7 Inch Vinyl Record, Belt-Drive 2-Speed Turntable with Built in Stereo Speaker (Blue)",30.0,1,7,Mini & Cute Turntable  Portable Mini Record Player --The Smallest Suitcase Turntable in the World  About Music Public Kingdom  Our record player is a perfect combo of trendy elements and retro style with classical color series. With rich experience of 20 years in turntable industry. Our record playe
homemade.with.love,Thermomix TM5 ( We accept instalment plan by credit card),1500.0,0,102,"$1500 negotiable   We accept instalment plan by credit card  95% conditions is like brand new set  I have 2 thermomix for sell  Both are TM5 - Original price $2320 Use few time  WhatsApp me if you are keen  Pls don’t pm me due to rarely online   Complete come with Basic Cookbook & Cook chip, TM acce"
hotcpu,Lenovo Laptop for sell $100,100.0,0,41,Sell Lenovo ThinkPad laptop Can used for office  Homework  Youtube   Win 7 os Cpu: T8100 core 2.    2.1GHZ Ram:2GB HDD:120 GB 14 inch Monitor  Win7 os With charger  Let me know if you want  Thanks . 
kessfoo,AirPod BOX only (original),2.0,1,1,Box only  Additional for postage
ong7710,Taotronics soundsurge 60,33.0,1,5,Audio
ptm108,Ryzen 5 1600 AF,170.0,0,14,"Selling an Ryzen 5 1600 AF. Used for less than a month, recently upgraded. Comes with box, manual, CPU cooler. 6 cores 12 threads, sufficient for most workloads.  Do note this is the AF version (check the serial number on box). Similar performance and architecture to the Ryzen 5 2600. Google for mor"
rabsgstore,ammoon 61 Key Roll Up Piano Electronic Keyboard Portable Silicon Built-in Stereo Speaker 1000mA Li-ion Battery Support MIDI OUT Microphone Audio Input functions (61-Key),50.0,1,7,"G6x2  Portable 61 keys roll up piano with LED display, silicon material, comfortable to play and convenient to carry. 128 kinds of tone that can be chose by numbers keys, plus 128 kinds of rhythms and 14 demo songs, various choices for you. Built-in speaker, you can enjoy the music freely; with 3.5m"
supersgsell,"LED Strip Lights, HRDJ Light Strip RGB 32.8FT/10M 20Key, Music Sync Color Changing, Rope Light 600 SMD 3528 LED, IR Remote Controller Flexible Strip for Home Party Bedroom DIY Party Indoor (2x5m)",50.0,1,6,"** Colourful LED lights , can control to have 3 colours at the same time  ♛【Amazing Dancing HRDJ Light】With a high keen mic, this light strip can listen and dance to surrounding music. You will see it flashing and changing color with beats! If you love music, this is a must try decoration for you.  "
game.onz,GAMEMAX GAMMA 300 RAINBOW CPU COOLER HSF HEAT SINK TOP FLOW INTEL AMD COMPATIBLE LGA 115X 1366 775 AM4 AM3 COMPONENT,40.0,1,10,"AUTHORISED DEALER, BRAND NEW, LOCAL WARRANTY  http://www.gamemaxpc.com/productkkk/showproduct.php?id=939  Gamma 300 Rainbow Gamma 300 CPU air cooler provides excellent performance featuring a 120mm big bowl fan for higher air pressure, and unique top-down Accelerated Cooling design to dissipate heat"
trivalc,Xiaomi Smartmi Fan with Built-in Battery Smart APP Controls and Oscillation Mode / Xiaomi Smartmi Pedestal Fan / Xiaomi Fan / Xiaomi,129.0,1,16,"Refer to this video for more information:  https://youtu.be/MsjPNjAIrKs  Main Features: • Simulates Comfortable Natural Wind • Quiet Operation less than 31.5dB • Lightweight and Portable • 100 Stepless Speeds • Smart APP Controls • 2800mAh Lithium-ion Battery, up to 20 hours of refreshing breezes  T"
tech22,👍2020 New Svicloud Android Tv Box,148.0,1,52,⭐3 DAYS RISK FREE RETURN IF YOU ARE NOT SATISFIED WITH QUALITY OF TV BOX BUT YOU HAVE TO PACK IT BACK NICELY INTO THE BOX.  ⭐EASY INTERFACE FOR ELDERLY  ⭐1000+ LIVE CHANNELS   ⭐10000+ VODs   ⭐LIVE 🥊🏀⚽️  ⭐LOCAL VERSION WITH MALAYSIA LIVE AND MALAYSIA VOD   ⭐1 YEAR OFFICIAL WARRANTY WITH WARRANTY CARD
fossil.hub,[FREE delivery & Promotion] Marshall Major II On-Ear Headphones with Mic Headset,79.2,1,229,"Marshall Major II On-Ear Headphones with Mic Headset  ** IMMEDIATE STOCK, no need to pre-order. While stocks last! **  💯 ASSURED with your purchase. Legit seller with 50+ positive feedbacks and proven sales   👍 WIRED headphones, Item is brand new, original and authentic straight from Marshall Distri"
rabsgstore,Torch Clip Mount Bicycle Front Light Bracket Flashlight Holder 360°Rotation Black,3.0,1,11,Material: High quality Aluminium Hold the flashlight or torch on your bicycle With antiskid rubber gaskets to protect your handlebar from wear and tear Suitable for the diameter of flashlight 1.6-3.6cm Suitable for the diameter of handlebar about 1.6 x 2.8 cm  High quality rubber with metal screws E
yharnamite,Mini ItX gaming pc,1.0,0,29,"I’m leaving SGP so hope to sell fast Spec: https://valid.x86.fr/xt8nck Please offer. Do note with or without monitor. Note:  Monitor with built in speaker. i7 7700k delidded so it runs pretty cool, paired with Cryorig C7 hs. Asus ROG Strix 1080Ti OC. 2 SSD (1TB+256Gig) + 1TB HDD. Chassis is silver s"
bubblycheska,Philips Micro Music System BTD1180,100.0,0,20,"Philips Micro Sound System  Lightly used in Good Condition Comes with Original box. Self collect at Serangoon North Ave 4  Sound that fits your home Listen to all your digital music from your Smartphone via Bluetooth®. The Philips sound system also plays DVDs, DivX titles, CDs and MP3-CDs. Enjoy you"
williamshz,Emotiva : BasX -A150 Stereo Power Amplifier,395.0,1,23,New set. Played once or twice for testing. Perfect condition. No scratches no dust.
diine,1441) FUGEN 60W AC Adapter Charger for Apple Macbook Air A1184/A1330/A1344/Retina A1435/A1435/A1502/A1425 (White),18.0,1,2,Brand new with box  What you see is what you will get  FUGEN 60W AC Adapter Charger for Apple Macbook Air A1184/A1330/A1344/Retina A1435/A1435/A1502/A1425 (White)  Description  It's a 60w adapter that will provide efficient power to your laptop over extended periods of time without heating up.  Feat
genjism,High pressure car washing machine,30.0,1,32,Brand new complete set with hose Can nego  #cars #motor #washing #cleaning #new
hazgo,Sennheiser MOMENTUM True Wireless Bluetooth Earbuds,199.0,0,20,Sennheiser MOMENTUM True Wireless Bluetooth Earbuds with Fingertip Touch Control Bought in 2019. Didn't use much.  Letting go cos using Samsung Earbuds with Samsung phone.  Price non nego. Will not reply to nego n trade. Delivery not included.
dc_auctions,"Brunt Blind Engine - Smart Motorized Blind, Make Your Existing Blind To Smart, Automated, Motorized Blind, Connected Home, Home Automation, Compatible with Amazon Alexa and Google Assistant",79.9,1,9,Brand new  https://www.brunt.co/us/goods/goods_view.php?goodsNo=1000000014  https://www.amazon.co.uk/Brunt-Blind-Engine-Automation-Compatible/dp/B0797W31BQ  About this item  💯 【CONNECTED WITH SMARTPHONE】 : Motorize your own blind and control on your smart devices.  🎁 【MOBILE CONTROL】 : Raise and low
